-0.012166738,-0.040384296,-182.1439539
-0.022049187,-0.051069636,-175.9360148
-0.021646081,-0.05053262,-175.6784511
-0.020660486,-0.050268978,-175.2568519
-0.020133421,-0.050330799,-174.6100254
-0.021440273,-0.050357342,-174.7123441
-0.021826355,-0.050337758,-174.7678043
-0.02234217,-0.050149705,-175.05834
-0.022337466,-0.049824722,-175.1197379
-0.022263529,-0.049857099,-175.3643095
-0.022295052,-0.04999001,-175.3635931
-0.022446426,-0.050624091,-175.5552499
-0.02199246,-0.051575132,-176.5869545
-0.022012128,-0.052333213,-177.3772907
-0.021961737,-0.053174343,-177.799593
-0.0211759,-0.05428249,-177.6454323
-0.021761479,-0.055555582,-177.8827147
-0.023440208,-0.056730535,-178.7774438
-0.025197253,-0.057596777,-179.9791248
-0.025996551,-0.057885483,-180.8573457
-0.026515527,-0.057726864,-181.1025728
-0.026997948,-0.057046041,-180.7768158
-0.027570335,-0.056343373,-180.2975564
-0.025000805,-0.058724716,-175.9818506
-0.023625281,-0.057644121,-175.8138467
-0.027370172,-0.062430449,-181.9695183
-0.025290763,-0.061861973,-181.2655059
-0.022973001,-0.06112998,-179.5074309
-0.020690611,-0.060053289,-177.8116601
-0.018448362,-0.058565907,-175.8368859
-0.016520353,-0.057263691,-173.4429753
-0.014416368,-0.056272719,-170.3529709
0.003367833,-0.040797338,-179.6433248
0.003911677,-0.040463354,-180.148425
0.0034951,-0.03979468,-181.4029779
0.003473914,-0.039623339,-182.5474976
0.004013029,-0.039757356,-182.5271989
0.004928424,-0.039798912,-182.4086867
0.006429444,-0.040044878,-182.4290515
0.009085218,-0.040190171,-181.7245729
0.01327244,-0.04071654,-180.4311006
0.018612247,-0.040994138,-179.1688584
0.024401225,-0.041193232,-177.246891
0.030904515,-0.041266747,-175.4688527
0.037912942,-0.041123517,-173.5359763
0.044967651,-0.040640838,-171.4986251
0.062319294,-0.038714658,-166.0490306
0.065673463,-0.038085569,-165.3607905
0.072333224,-0.036654364,-163.5882142
0.078536063,-0.035020076,-161.6780828
0.084338568,-0.033377316,-160.0250828
0.093069233,-0.030477876,-157.2904708
0.09551315,-0.02960101,-156.5968306
0.099648461,-0.028255492,-154.8904105
0.103666663,-0.026722481,-153.4688433
0.10740646,-0.025159555,-151.5939706
0.111034296,-0.023537686,-150.1167756
0.114576451,-0.021817459,-148.512177
0.120744698,-0.018625384,-145.5654101
0.20415929,0.072704449,-120.0870941
0.20663482,0.076591805,-119.3709529
0.208927155,0.080649287,-118.7861634
0.210982636,0.084500171,-118.1220993
0.212973937,0.088547684,-117.8246972
0.214024767,0.090540931,-117.4862411
0.21600993,0.09463203,-117.0257949
0.218222544,0.099000528,-116.7024644
0.220109001,0.103060484,-116.2794122
0.222350985,0.107300714,-115.8211477
0.227419719,0.117863372,-114.8156676
0.239612281,0.147751555,-113.4422117
0.241168141,0.151708499,-113.2878201
0.285845369,0.275567293,-111.0886241
0.288543582,0.284077734,-111.2218117
0.289251357,0.28614673,-111.2139805
0.291038871,0.290647209,-111.0645696
0.292476892,0.295050949,-111.068544
0.296407104,0.306191564,-110.7971373
0.297020406,0.308400959,-110.8717117
0.298592389,0.312583208,-110.9725579
0.299850434,0.316916436,-111.1960812
0.3011657,0.321054429,-111.4699564
0.302697718,0.325310826,-111.6240909
0.304132968,0.329453349,-111.9644226
0.305341721,0.333681375,-112.2140108
0.30679363,0.337701201,-112.4144283
0.308284372,0.342046291,-112.765478
0.309894055,0.346390635,-112.7259203
0.311520934,0.350754797,-112.8937343
0.313072085,0.354989171,-113.14521
0.314575046,0.359271675,-113.217357
0.316070825,0.363493681,-113.4654276
0.3201648,0.374229968,-113.8478773
0.357454509,0.463467121,-119.5392318
0.359634966,0.467716366,-119.7043711
0.361584634,0.472001314,-120.0358707
0.363564163,0.476184785,-120.5121515
0.365560412,0.480320275,-120.7894252
0.397325873,0.536462486,-125.1444854
0.399832219,0.5405038,-125.399209
0.40233928,0.544459522,-125.726259
0.40475741,0.548403978,-126.1541294
0.407253027,0.552380621,-126.4506885
0.40970698,0.556376278,-126.9985685
0.412362009,0.560327113,-127.1463349
0.414984554,0.564400136,-127.539806
0.417737186,0.568383813,-127.8246362
0.420567721,0.572389841,-128.0388137
0.423719943,0.576553702,-128.2159113
0.426586628,0.580646813,-128.3902906
0.429573953,0.584724426,-128.4771248
0.432518363,0.588835299,-128.8439016
0.435381293,0.59280014,-129.1256722
0.438316077,0.596821487,-129.5042789
0.530499637,0.70339936,-141.0375366
0.534084201,0.706751466,-141.4567482
0.539663672,0.711598516,-142.0873009
0.541478753,0.713202417,-142.2852282
0.545099139,0.716465592,-142.6470398
0.548647821,0.719599485,-143.0324131
0.552399337,0.722712755,-143.4228966
0.556060076,0.725816667,-143.9333148
0.559923947,0.728960454,-144.2935287
0.563720942,0.732036769,-144.7141677
0.567601264,0.735184968,-145.1805116
0.57548517,0.741387844,-146.175821
0.599122882,0.759248435,-150.0519506
0.679632723,0.802754402,-165.0333205
0.68427062,0.804479957,-165.8749335
